0	0
0	109.05
1	109.05
1	108.05
2	108.05
2	107.05
3	107.05
3	106.05
4	106.05
4	105.05
5	105.05
5	104.05
6	104.05
6	103.05
7	103.05
7	102.05
8	102.05
8	101.05
9	101.05
9	100.05
10	100.05
10	99.05
11	99.05
11	98.05
12	98.05
12	97.05
13	97.05
13	96.05
14	96.05
14	95.05
15	95.05
15	94.05
16	94.05
16	93.05
17	93.05
17	92.05
18	92.05
18	91.05
19	91.05
19	100.05
20	100.05
20	99.05
21	99.05
21	108.05
22	108.05
22	107.05
23	107.05
23	106.05
24	106.05
24	105.05
25	105.05
25	104.05
26	104.05
26	103.05
27	103.05
27	102.05
28	102.05
28	101.05
29	101.05
29	100.05
30	100.05
30	99.05
31	99.05
31	98.05
32	98.05
32	97.05
33	97.05
33	96.05
34	96.05
34	95.05
35	95.05
35	94.05
36	94.05
36	93.05
37	93.05
37	92.05
38	92.05
38	91.05
39	91.05
39	90.05
40	90.05
40	89.05
41	89.05
41	88.05
42	88.05
42	87.05
43	87.05
43	86.05
44	86.05
44	85.05
45	85.05
45	94.05
46	94.05
46	97.75
47	97.75
47	81.85
48	81.85
48	82.78545454545454
49	82.78545454545454
49	81.75272727272727
50	81.75272727272727
50	80.72000000000001
51	80.72000000000001
51	79.68727272727273
52	79.68727272727273
52	87.74545454545455
53	87.74545454545455
53	86.71272727272728
54	86.71272727272728
54	85.68
55	85.68
55	84.64727272727272
56	84.64727272727272
56	83.61454545454545
57	83.61454545454545
57	82.58181818181818
58	82.58181818181818
58	81.5490909090909
59	81.5490909090909
59	80.51636363636364
60	80.51636363636364
60	79.48363636363636
61	79.48363636363636
61	78.4509090909091
62	78.4509090909091
62	77.41818181818182
63	77.41818181818182
63	76.38545454545455
64	76.38545454545455
64	75.35272727272728
65	75.35272727272728
65	74.32
66	74.32
66	73.28727272727272
67	73.28727272727272
67	72.25454545454545
68	72.25454545454545
68	71.2218181818182
69	71.2218181818182
69	70.18909090909091
70	70.18909090909091
70	69.15636363636364
71	69.15636363636364
71	68.12363636363636
72	68.12363636363636
72	67.0909090909091
73	67.0909090909091
73	66.05818181818182
74	66.05818181818182
74	65.02545454545454
75	65.02545454545454
75	63.99272727272727
76	63.99272727272727
76	62.959999999999994
77	62.959999999999994
77	61.92727272727273
78	61.92727272727273
78	60.89454545454546
79	60.89454545454546
79	59.86181818181819
80	59.86181818181819
80	58.82909090909091
81	58.82909090909091
81	57.79636363636364
82	57.79636363636364
82	56.76363636363636
83	56.76363636363636
83	63.36727272727273
84	63.36727272727273
84	48.81818181818182
85	48.81818181818182
85	49.36166666666667
86	49.36166666666667
86	61.92545454545455
87	61.92545454545455
87	60.91090909090909
88	60.91090909090909
88	59.89636363636364
89	59.89636363636364
89	58.88181818181818
90	58.88181818181818
90	57.86727272727273
91	57.86727272727273
91	56.85272727272727
92	56.85272727272727
92	64.92909090909092
93	64.92909090909092
93	63.91454545454545
94	63.91454545454545
94	71.53636363636363
95	71.53636363636363
95	56.97636363636364
96	56.97636363636364
96	55.82333333333332
97	55.82333333333332
97	54.83500000000001
98	54.83500000000001
98	53.805
99	53.805
99	52.775
100	52.775
100	52.07833333333334
101	52.07833333333334
101	77.07249999999999
102	77.07249999999999
102	76.0275
103	76.0275
103	74.9825
104	74.9825
104	73.9375
105	73.9375
105	72.8925
106	72.8925
106	71.8475
107	71.8475
107	70.80250000000001
108	70.80250000000001
108	69.7575
109	69.7575
109	81.2125
110	81.2125
110	80.1675
111	80.1675
111	79.1225
112	79.1225
112	90.5775
113	90.5775
113	89.5325
114	89.5325
114	88.4875
115	88.4875
115	87.4425
116	87.4425
116	86.39750000000001
117	86.39750000000001
117	85.35249999999999
118	85.35249999999999
118	95.4875
119	95.4875
119	75.8375
120	75.8375
120	73.14
121	73.14
121	72.06666666666666
122	72.06666666666666
122	70.99333333333334
123	70.99333333333334
123	69.92
124	69.92
124	68.84666666666666
125	68.84666666666666
125	67.77333333333334
126	67.77333333333334
126	66.69999999999999
127	66.69999999999999
127	65.62666666666667
128	65.62666666666667
128	75.66444444444444
129	75.66444444444444
129	74.5911111111111
130	74.5911111111111
130	73.51777777777778
131	73.51777777777778
131	72.44444444444444
132	72.44444444444444
132	71.37111111111112
133	71.37111111111112
133	70.29777777777778
134	70.29777777777778
134	69.22444444444444
135	69.22444444444444
135	68.1511111111111
136	68.1511111111111
136	67.07777777777778
137	67.07777777777778
137	66.00444444444445
138	66.00444444444445
138	65.05333333333334
139	65.05333333333334
139	64.11333333333333
140	64.11333333333333
140	71.07
141	71.07
141	70.0125
142	70.0125
142	68.955
143	68.955
143	67.89750000000001
144	67.89750000000001
144	66.84
145	66.84
145	65.7825
146	65.7825
146	64.725
147	64.725
147	63.667500000000004
148	63.667500000000004
148	62.61
149	62.61
149	61.5525
150	61.5525
150	60.495000000000005
151	60.495000000000005
151	59.5625
152	59.5625
152	58.754999999999995
153	58.754999999999995
153	77.26333333333334
154	77.26333333333334
154	76.18666666666667
155	76.18666666666667
155	75.11
156	75.11
156	90.7
157	90.7
157	89.62333333333333
158	89.62333333333333
158	88.66333333333334
159	88.66333333333334
159	87.80333333333333
160	87.80333333333333
160	104.332
161	104.332
161	103.3
162	103.3
162	102.268
163	102.268
163	101.236
164	101.236
164	100.204
165	100.204
165	99.172
166	99.172
166	98.14
167	98.14
167	97.108
168	97.108
168	96.076
169	96.076
169	95.04400000000001
170	95.04400000000001
170	94.012
171	94.012
171	92.97999999999999
172	92.97999999999999
172	91.94800000000001
173	91.94800000000001
173	90.916
174	90.916
174	89.884
175	89.884
175	88.852
176	88.852
176	87.82000000000001
177	87.82000000000001
177	86.788
178	86.788
178	85.756
179	85.756
179	84.724
180	84.724
180	83.692
181	83.692
181	82.66
182	82.66
182	81.628
183	81.628
183	80.596
184	80.596
184	79.564
185	79.564
185	78.532
186	78.532
186	77.5
187	77.5
187	76.468
188	76.468
188	75.436
189	75.436
189	74.404
190	74.404
190	91.47200000000001
191	91.47200000000001
191	60.64
192	60.64
192	59.546666666666674
193	59.546666666666674
193	58.60333333333333
194	58.60333333333333
194	57.61666666666667
195	57.61666666666667
195	56.629999999999995
196	56.629999999999995
196	55.64333333333334
197	55.64333333333334
197	54.656666666666666
198	54.656666666666666
198	70.33666666666666
199	70.33666666666666
199	86.01666666666667
200	86.01666666666667
200	85.03
201	85.03
201	84.04333333333334
202	84.04333333333334
202	83.05666666666667
203	83.05666666666667
203	82.07
204	82.07
204	81.12666666666667
205	81.12666666666667
205	90.16000000000001
206	90.16000000000001
206	64.3
207	64.3
207	67.04571428571428
208	67.04571428571428
208	66.05714285714285
209	66.05714285714285
209	65.06857142857143
210	65.06857142857143
210	64.08
211	64.08
211	63.09142857142857
212	63.09142857142857
212	62.10285714285715
213	62.10285714285715
213	61.11428571428571
214	61.11428571428571
214	60.12571428571429
215	60.12571428571429
215	59.137142857142855
216	59.137142857142855
216	58.18571428571429
217	58.18571428571429
217	57.19714285714286
218	57.19714285714286
218	56.20857142857143
219	56.20857142857143
219	55.21999999999999
220	55.21999999999999
220	54.23142857142857
221	54.23142857142857
221	53.24285714285714
222	53.24285714285714
222	52.25428571428571
223	52.25428571428571
223	51.26571428571429
224	51.26571428571429
224	64.56285714285715
225	64.56285714285715
225	63.574285714285715
226	63.574285714285715
226	62.58571428571429
227	62.58571428571429
227	61.63428571428572
228	61.63428571428572
228	60.645714285714284
229	60.645714285714284
229	73.94285714285715
230	73.94285714285715
230	72.95428571428572
231	72.95428571428572
231	71.96571428571428
232	71.96571428571428
232	70.97714285714287
233	70.97714285714287
233	69.98857142857143
234	69.98857142857143
234	69.0
235	69.0
235	68.01142857142858
236	68.01142857142858
236	79.1657142857143
237	79.1657142857143
237	56.89142857142857
238	56.89142857142857
238	56.995000000000005
239	56.995000000000005
239	56.0425
240	56.0425
240	55.0375
241	55.0375
241	54.0325
242	54.0325
242	53.0275
243	53.0275
243	52.0225
244	52.0225
244	51.0175
245	51.0175
245	50.0125
246	50.0125
246	49.0075
247	49.0075
247	48.0025
248	48.0025
248	46.9975
249	46.9975
249	46.025
250	46.025
250	56.7325
251	56.7325
251	37.165
252	37.165
252	38.45333333333333
253	38.45333333333333
253	42.20875
254	42.20875
254	53.695
255	53.695
255	52.64375
